"","word","gender","cnt"
"17119","Gurtung","f",430
"18633","Industriegeschichte","f",430
"19369","Interpol","f",430
"21168","Kennzeichnungskraft","f",430
"22104","Kniebeuge","f",430
"26191","Mesogloea","f",430
"26922","Mißbehagen","n",430
"27022","Mitbenutzung","f",430
"28396","Nachnutzung","f",430
"32449","Symboltheorie","f",430
"33891","Therapieeinheit","f",430
"35787","Unterwegssein","n",430
"36334","Zahnriemen","m",430
"529","Absolutiv","m",429
"732","Abziehen","n",429
"1716","Anlaufpunkt","m",429
"6260","Belladonna","f",429
"7788","Bildstreifen","m",429
"8711","Disaggregation","f",429
"9186","Downstream","m",429
"9641","Durchgreifen","n",429
"10152","Eigenwelt","f",429
"13097","Euregio","f",429
"14987","Garen","n",429
"18667","Industriesystem","n",429
"19314","Interimsregierung","f",429
"21454","Kindermord","m",429
"24026","Krebsgang","m",429
"24093","Kreditverfügbarkeit","f",429
"24144","Kreislinie","f",429
"24620","Magyarisierung","f",429
"27365","Modenkopplung","f",429
"27786","Muff","m",429
"29756","Schnelllebigkeit","f",429
"30157","Schuldenquote","f",429
"30185","Schuldprinzip","n",429
"32953","Tarifsystem","n",429
"33688","Textauszug","m",429
"35130","Unfallgeschehen","n",429
"36303","Zahnbogen","m",429
"36354","Zankapfel","m",429
"36396","Zaudern","n",429
"36850","Zerspanung","f",429
"37081","Zinseszins","m",429
"37301","Züchtungsforschung","f",429
"952","Altenteil","n",428
"1291","Analring","m",428
"2638","Arbeitsniederlegung","f",428
"3709","Aufstiege","f",428
"4115","Ausgräber","m",428
"7079","Betriebsdauer","f",428
"7339","Bewegungsgleichung","f",428
"9806","Ebro","m",428
"11522","Engstirnigkeit","f",428
"12654","Ersatzteil","n",428
"13016","Estragon","m",428
"14002","Fascia","f",428
"14303","Feldspieler","m",428
"15741","Genogramm","n",428
"16399","Geschwindigkeitsmesser","m",428
"20193","Kallus","m",428
"20597","Kappa","n",428
"21788","Klassifikator","m",428
"25339","Maschinist","m",428
"25751","Medikamentengabe","f",428
"26555","Milchdiät","f",428
"26827","Ministerebene","f",428
"28211","Mysterienspiel","n",428
"29124","Schiedsgutachter","m",428
"29399","Schlechterfüllung","f",428
"29631","Schmer","m",428
"29844","Schönfärberei","f",428
"31309","Selbstpsychologie","f",428
"33841","Themenvielfalt","f",428
"34745","Umformtechnik","f",428
"2658","Arbeitsplatzangebot","n",427
"5793","Beerbung","f",427
"6548","Berlinale","f",427
"8526","Dienstvorschrift","f",427
"9132","Dorier","m",427
"11001","Elektroakupunktur","f",427
"14022","Fassadengestaltung","f",427
"15225","Gebäudeteil","m",427
"17333","Haufwerk","n",427
"18476","Imprägnierung","f",427
"18873","Ingenieurstudium","n",427
"19118","Inspektorat","n",427
"19467","Invaliditätsversicherung","f",427
"20004","Kabinettsbeschluss","m",427
"23262","Kontusion","f",427
"24934","Manuale","n",427
"25764","Medizinalpolizei","f",427
"26843","Ministerposten","m",427
"29449","Schleusenkammer","f",427
"29511","Schlundbogen","m",427
"33928","Thermokraft","f",427
"34131","Tschadsee","m",427
"35711","Unterschriftensammlung","f",427
"467","Abschmelzen","n",426
"653","Abtrieb","m",426
"886","Adenokarzinom","n",426
"942","Altenbildung","f",426
"1022","Althistoriker","m",426
"3077","Aschenbrödel","n",426
"3228","Atelektase","f",426
"3304","Atomausstieg","m",426
"5484","Bauinspektor","m",426
"5684","Bebop","m",426
"7222","Beugestellung","f",426
"8794","Dissemination","f",426
"9268","Drehspule","f",426
"9301","Dreiflüssestadt","f",426
"9466","Druckort","m",426
"9660","Durchmarsch","m",426
"9949","Ehestandsdarlehen","n",426
"11693","Entree","n",426
"12727","Erstheit","f",426
"14167","Fehlerursache","f",426
"15380","Gedankenfreiheit","f",426
"16597","Gestaltungsrecht","n",426
"19715","Itzig","m",426
"20113","Kalaschnikow","f",426
"23532","Koroljow","n",426
"24871","Manipulator","m",426
"26614","Militärbündnis","n",426
"27677","Morphogenese","f",426
"30026","Schriftrolle","f",426
"30049","Schrittlänge","f",426
"32123","Sipo","m",426
"32212","Skandalon","n",426
"33580","Terrorgruppe","f",426
"33965","Thorakotomie","f",426
"34210","Tunnelbau","m",426
"35247","Universaldienst","m",426
"36558","Zeitökonomie","f",426
"36629","Zeitverhalten","n",426
"975","Altersbereich","m",425
"1236","Amtssiegel","n",425
"1788","Anodenstrom","m",425
"3515","Aufgabenkatalog","m",425
"5192","Barhocker","m",425
"5961","Begrünung","f",425
"6837","Besiegte","f",425
"8114","Conger","m",425
"8354","Dialogbereitschaft","f",425
"8935","Dokumentenakkreditiv","n",425
"8990","Dominion","n",425
"9892","Effizienzgewinn","m",425
"11812","Enttarnung","f",425
"12335","Ergometrie","f",425
"16363","Geschlechtsvormundschaft","f",425
"16545","Gespött","n",425
"17035","Gitarrist","m",425
"17792","Hörstörung","f",425
"18639","Industriekaufmann","m",425
"20267","Kaminfeuer","n",425
"20501","Kapitalbasis","f",425
"21513","Kindschaft","f",425
"24369","Kriminalist","m",425
"24589","Magnesiumsulfat","n",425
"26233","Meßgerät","n",425
"26792","Mineralisierung","f",425
"27579","Monteur","m",425
"27686","Morula","f",425
"28260","Nachbarstaat","m",425
"28423","Nachrichtenübertragung","f",425
"28539","Nacktkultur","f",425
"28809","Nationalprodukt","n",425
"29589","Schlussregel","f",425
"31752","Sicherheitsbereich","m",425
"32853","Tand","m",425
"33798","Theatermacher","m",425
"35827","Unverhältnismäßigkeit","f",425
"36544","Zeitlimit","n",425
"37017","Zigeunerlager","n",425
"1325","Anaphylatoxin","n",424
"2839","Arg","n",424
"3465","Aufenthaltsgesetz","n",424
"3794","Aufwuchs","m",424
"6976","Bestückung","f",424
"7739","Bildkommunikation","f",424
"9358","Drittmarkt","m",424
"10501","Einpflanzung","f",424
"11969","Epiblast","m",424
"12280","Erfolgsorientierung","f",424
"13993","Farn","m",424
"14460","Fernweh","n",424
"15130","Gaststättengewerbe","n",424
"15145","Gaswerk","n",424
"15967","Gerundium","n",424
"17948","Hundehalter","m",424
"18080","Hyperboloid","n",424
"18554","Indifferenzpunkt","m",424
"18717","Infertilität","f",424
"18760","Informationsbereich","m",424
"20185","Kalkwerk","n",424
"20477","Kaper","f",424
"21954","Klezmer","m",424
"23318","Konzernbesteuerung","f",424
"24424","Kristallgitter","n",424
"24990","Marienkäfer","m",424
"24993","Marienklage","f",424
"25190","Marktort","m",424
"25204","Marktsättigung","f",424
"25418","Massenpresse","f",424
"25547","Mathematikdidaktik","f",424
"25720","Mediennutzungsverhalten","n",424
"26238","Messie","m",424
"27280","Mitwirkungsrecht","n",424
"28263","Nachbarwand","f",424
"28581","Naheverhältnis","n",424
"28632","Nahtmaterial","n",424
"30572","Schwarzhandel","m",424
"30979","Seidenbau","m",424
"31320","Selbstreproduktion","f",424
"34671","Uhrglas","n",424
"35697","Unterschiebung","f",424
"36677","Zellplasma","n",424
"37556","Zusammenberufung","f",424
"1047","Alufolie","f",423
"2122","Antwortzeit","f",423
"4023","Ausfuhrkontrolle","f",423
"11173","Embryogenese","f",423
"14616","Fünftagewoche","f",423
"17786","Havelock","m",423
"18209","Iberoamerika","n",423
"20728","Kartellamt","n",423
"22456","Kolumbianer","m",423
"22838","Konfundierung","f",423
"23082","Konsumneigung","f",423
"23923","Krankenpflegepersonal","n",423
"25899","Meidung","f",423
"26322","Metapherntheorie","f",423
"27088","Mitmacher","m",423
"27149","Mittelbegriff","m",423
"28004","Musikproduktion","f",423
"28836","Natriumchlorid","n",423
"29236","Schimmern","n",423
"29409","Schleie","f",423
"29874","Schöpfungslehre","f",423
"30966","Sehsinn","m",423
"34614","Übervorteilung","f",423
"36089","Usurpator","m",423
"2696","Arbeitssoziologie","f",422
"4883","Bagatelle","f",422
"5530","Baumstumpf","m",422
"7645","Biker","m",422
"8582","Digitalrechner","m",422
"9320","Dreiviertel","n",422
"9957","Ehrbarkeit","f",422
"10375","Einhelligkeit","f",422
"11460","Energiemix","m",422
"12295","Erforscher","m",422
"12308","Erfüllungspolitik","f",422
"15024","Gärtnerin","f",422
"15483","Gemeindepfarrer","m",422
"16040","Gesamtinvestition","f",422
"16105","Gesamtstrafe","f",422
"19073","Inselreich","n",422
"19915","Junggrammatiker","m",422
"20576","Kapitalverwendung","f",422
"20966","Kauderwelsch","n",422
"22500","Kommandostruktur","f",422
"25814","Meerschwein","n",422
"26242","Meßinstrument","n",422
"27378","Modernisierungspolitik","f",422
"29495","Schlosspark","m",422
"32214","Skandinavier","m",422
"34108","Truppenführer","m",422
"36225","Zahlenwerk","n",422
"37064","Zinsabschlagsteuer","f",422
"1149","Amok","m",421
"1983","Anthrax","n",421
"1984","Anthrax","m",421
"2444","Arbeitnehmerschutz","m",421
"3429","Aufbaustudium","n",421
"3696","Aufspringen","n",421
"3908","Ausbildungsleiter","m",421
"5987","Behandlungsliege","f",421
"6485","Bergkette","f",421
"6503","Bergrücken","m",421
"8045","Colt","m",421
"13627","Fahrgestell","n",421
"15873","Gerechtigkeitsempfinden","n",421
"17403","Hauptgang","m",421
"18116","Hypersomnie","f",421
"19554","Ionenkonzentration","f",421
"19586","Ironiker","m",421
"20217","Kältemittel","n",421
"20602","Kappes","m",421
"21520","Kinematografie","f",421
"21732","Klarname","m",421
"22071","Knacks","m",421
"22447","Koloß","m",421
"23094","Kontagium","n",421
"23408","Kopfform","f",421
"24353","Kriegszug","m",421
"24839","Manganerz","n",421
"27650","Morgenlicht","n",421
"27752","Motorroller","m",421
"28893","Naturlandschaft","f",421
"29167","Schiffbarkeit","f",421
"30868","Seelenkunde","f",421
"31496","Senioritätsprinzip","n",421
"33314","Teilstaat","m",421
"35067","Unbildung","f",421
"36489","Zeitauffassung","f",421
"36565","Zeitpräferenz","f",421
"36995","Zier","f",421
"3941","Ausbreitungsgeschwindigkeit","f",420
"4666","Automarke","f",420
"5827","Befeuchtung","f",420
"5917","Begleittext","m",420
"6086","Beiordnung","f",420
"8841","Disziplinlosigkeit","f",420
"9508","Drumherum","n",420
"10616","Einspruchsrecht","n",420
"11834","Entwicklungsaufwand","m",420
"13166","Evelin","f",420
"13783","Falsifizierung","f",420
"13969","Farbstich","m",420
"14384","Fernbeziehung","f",420
"15295","Gebrochenheit","f",420
"16155","Gesangunterricht","m",420
"17078","Gulasch","n",420
"19284","Interessenkollision","f",420
"22477","Komfortzone","f",420
"25076","Markenvertrauen","n",420
"26045","Menorca","n",420
"26649","Militärpräsenz","f",420
"29627","Schmelztemperatur","f",420
"31278","Selbstkostenpreis","m",420
"31417","Selektionskriterium","n",420
"33101","Taurus","m",420
"35167","Ungeeignetheit","f",420
"36219","Zahlenstrahl","m",420
"36588","Zeitschriftenliteratur","f",420
"36867","Zertifizierer","m",420
"36984","Zielvariable","f",420
"300","Ablichtung","f",419
"2498","Arbeitsdruck","m",419
"2837","Areopag","m",419
"3688","Aufsichtsratssitzung","f",419
"5564","Bauprogramm","n",419
"7544","Bezugsverhältnis","n",419
"7711","Bildersturm","m",419
"8307","Dachziegel","m",419
"8502","Dienstpersonal","n",419
"9657","Durchlicht","n",419
"12407","Erkenntnisfunktion","f",419
"15866","Gerberei","f",419
"16028","Gesamtgröße","f",419
"16875","Gewinnaufschlag","m",419
"18700","Infektanfälligkeit","f",419
"19226","Intelligenzalter","n",419
"20027","Kaderpartei","f",419
"20845","Kassier","m",419
"21630","Kirchenverwaltung","f",419
"22379","Kollektivum","n",419
"22631","Komparation","f",419
"23368","Kooperationsprinzip","n",419
"23575","Körperkerntemperatur","f",419
"23937","Krankenversicherungsschutz","m",419
"26373","Methusalem","f",419
"26374","Methusalem","m",419
"27765","Mouse","f",419
"27959","Musher","m",419
"27972","Musikbranche","f",419
"28335","Nachhaltigkeitsbericht","m",419
"29658","Schmerzstörung","f",419
"30334","Schuluniform","f",419
"31878","Siedlungsabfall","m",419
"32174","Sitzgelegenheit","f",419
"32344","Superman","m",419
"32735","Tagesform","f",419
"32746","Tagesleistung","f",419
"32849","Tamo","n",419
"33262","Teilerfolg","m",419
"33592","Tertiärisierung","f",419
"34058","Troß","m",419
"36715","Zemstvo","n",419
"36971","Zielrendite","f",419
"2536","Arbeitsgenehmigung","f",418
"3626","Aufnehmer","m",418
"4428","Außenseiterrolle","f",418
"5947","Begriffslogik","f",418
"7248","Bevölkerungsalterung","f",418
"7941","Citalopram","n",418
"10396","Einkaufsleiter","m",418
"11743","Entscheidungsmatrix","f",418
"13295","Expansionsphase","f",418
"13515","Fachhändler","m",418
"14011","Faserrichtung","f",418
"15417","Gediegenheit","f",418
"15643","Generalist","m",418
"16103","Gesamtstärke","f",418
"16309","Geschichtsverlauf","m",418
"19847","Jugendlager","n",418
"21477","Kinderspital","n",418
"21982","Klimaszenario","n",418
"22173","Knopfnaht","f",418
"23779","Kostspieligkeit","f",418
"24179","Kresse","f",418
"24676","Maisanbau","m",418
"25840","Mehrbetrag","m",418
"26978","Missstimmung","f",418
"27023","Mitbesitz","m",418
"27988","Musikgruppe","f",418
"28081","Muslima","f",418
"29030","Schelte","f",418
"29900","Schräge","f",418
"30603","Schwefelkies","m",418
"31068","Seitenstreifen","m",418
"31389","Selbstvollzug","m",418
"31908","Siegermacht","f",418
"34455","Überich","n",418
"35244","Unitarier","m",418
"35301","Unkultur","f",418
"36955","Ziellinie","f",418
"37226","Zollkrieg","m",418
"37676","Zustandswechsel","m",418
"1941","Ansteckungsgefahr","f",417
"2772","Arbeitszeitordnung","f",417
"3541","Aufhängen","n",417
"5514","Baumbestand","m",417
"6042","Beichtstuhl","m",417
"6785","Beschönigung","f",417
"7905","Billett","n",417
"8318","Dajaker","m",417
"8690","Direktsaat","f",417
"9415","Druckauftrag","m",417
"9431","Drücker","m",417
"10768","Einzellast","f",417
"13185","Evolutionslehre","f",417
"13870","Familienunterhalt","m",417
"16642","Gesundheitsbehörde","f",417
"17392","Hauptfeld","n",417
"17692","Häuslerei","f",417
"18829","Informationsüberflutung","f",417
"19419","Interzellularsubstanz","f",417
"20404","Kanonade","f",417
"20577","Kapitalverzinsung","f",417
"20857","Kastensystem","n",417
"21456","Kinderpflege","f",417
"23255","Kontrollversuch","m",417
"24572","Lynkeus","m",417
"27207","Mittelposition","f",417
"27401","Mofa","n",417
"28194","Myoglobin","n",417
"29949","Schreibe","f",417
"30138","Schuldbeitritt","m",417
"30456","Schutzmann","m",417
"30830","Seed","f",417
"31369","Selbstversicherung","f",417
"32581","Systeminformation","f",417
"33310","Teilrepublik","f",417
"33689","Textbasis","f",417
"34052","Troponin","n",417
"36562","Zeitphase","f",417
"37893","Zwischenabschluss","m",417
"599","Abstraktionsklasse","f",416
"1456","Anfangskapital","n",416
"4743","Auvergne","f",416
"5027","Banalisierung","f",416
"5125","Bankpraxis","f",416
"5522","Baumhöhe","f",416
"5708","Bedachtnahme","f",416
"7666","Bilanzverkürzung","f",416
"10873","Eisenglanz","m",416
"12277","Erfolgskurs","m",416
"15728","Genital","n",416
"16201","Geschäftsgewinn","m",416
"16759","Gewaltpotential","n",416
"17478","Hauptprodukt","n",416
"18016","Hybridisation","f",416
"18087","Hyperforin","n",416
"18398","Immobilienerwerb","m",416
"18740","Infoblatt","n",416
"18953","Inkrustation","f",416
"19075","Inselrinde","f",416
"21440","Kinderkrankenpflege","f",416
"21514","Kindsmord","m",416
"21570","Kirchenführung","f",416
"21701","Klagerücknahme","f",416
"22693","Komplize","m",416
"23664","Körung","f",416
"25081","Markenwelt","f",416
"25449","Masseverwalter","m",416
"28393","Nachnahme","f",416
"28595","Nährpflanze","f",416
"30058","Schrot","n",416
"30059","Schrot","m",416
"30660","Schwellenpreis","m",416
"30842","Seehafen","m",416
"31063","Seitenschiff","n",416
"31613","Servicemanagement","n",416
"31873","Siedetemperatur","f",416
"32562","Systematizität","f",416
"88","Abendmahlsgemeinschaft","f",415
"1602","Anhaltung","f",415
"1817","Anpassungsstörung","f",415
"2563","Arbeitskollege","m",415
"3416","Aufatmen","n",415
"3712","Aufstockungsbetrag","m",415
"4574","Auswahlmenü","n",415
"4916","Bahnpolizei","f",415
"5678","Beauty","f",415
"6433","Berechtigter","m",415
"6560","Bersten","n",415
"6894","Bestandskonto","n",415
"7458","Bewusstseinsphilosophie","f",415
"7820","Bildungsfinanzierung","f",415
"9496","Druckverteilung","f",415
"10370","Einheitsversicherung","f",415
"13333","Exploratorium","n",415
"14810","Fußspitze","f",415
"15573","Gemischbildung","f",415
"17520","Hauptstimme","f",415
"19355","Internetwahl","f",415
"19978","Justizsystem","n",415
"20133","Kalibration","f",415
"20143","Kalimantan","n",415
"21213","Kernforschungsanlage","f",415
"21775","Klassensprecher","m",415
"22302","Kohlenwasserstoff","m",415
"23040","Konstruktionslehre","f",415
"23320","Konzernbildung","f",415
"24574","Lyra","f",415
"24852","Mängelwesen","n",415
"25396","Massengeschäft","n",415
"25731","Medientechnologie","f",415
"26796","Mineralölverarbeitung","f",415
"28188","Myelom","n",415
"30249","Schulkommission","f",415
"31214","Selbstenthüllung","f",415
"33028","Tathergang","m",415
"34153","Tubargravidität","f",415
"36046","Ursünde","f",415
"37840","Zweistromland","n",415
"37969","Zwischenziel","n",415
"14","Abartigkeit","f",414
"2633","Arbeitsmonat","m",414
"3997","Ausfallschritt","m",414
"7068","Betriebsanweisung","f",414
"7644","Bike","n",414
"8578","Digitalfotografie","f",414
"12457","Erkrankter","m",414
"12728","Ersthelfer","m",414
"13557","Fachterminologie","f",414
"13617","Fahrerin","f",414
"13876","Familienversicherung","f",414
"19821","Jugendbereich","m",414
"21203","Kernbildung","f",414
"21712","Klangerzeugung","f",414
"22472","Kombinierbarkeit","f",414
"22615","Kommunität","f",414
"22625","Kompaktheit","f",414
"24071","Kreditlaufzeit","f",414
"26168","Merkwürdigkeit","f",414
"26743","Mindestbestand","m",414
"26822","Minirock","m",414
"26995","Mistral","m",414
"27173","Mittelgrund","m",414
"28209","Myrrhe","f",414
"28931","Naturzerstörung","f",414
"30024","Schriftprinzip","n",414
"32293","Skrotum","n",414
"33175","Techniksoziologie","f",414
"33404","Telemediengesetz","n",414
"36106","Uvea","f",414
"37683","Zustimmungserfordernis","n",414
"37751","Zwangsmaßnahme","f",414
"1518","Angebotsphase","f",413
"4004","Ausflockung","f",413
